FECHA DE ULTIMA ACTUALIZACION DE INFORMACION,REGION,SERVICIO DE SALUD,COMUNA,COD. DEIS PUNTO (DONDE TRIBUTA RNI),NOMBRE DEL PUNTO ,DIRECCION DEL PUNTO,LATITUD,LONGITUD,HORARIO HÁBIL,EXTENSIÓN HORARIA,TIPO DE PUNTO ,CAMPAÑA ASOCIADA,OBSERVACIONES ,Fecha de actualización
2024-05-06 0:00:00,LOS LAGOS,S.S. CHILOÉ,QUINCHAO,133160,VACUNATORIO HOSPITAL DE ACHAO,RIQUELME 16,-42469562.0,-73494599.0,LUNES A JUEVES 08:30 A 13:00 Y 14:00 A 16:30 HRS - VIERNES 08:30 A 13:00 Y 14:00 A 15:30 HRS,NO,INTRAMURO,COVID E INFLUENZA,SI,
2024-05-06 0:00:00,LOS LAGOS,S.S. CHILOÉ,CHONCHI,133345,VACUNATORIO CESFAM CHONCHI,PEDRO JOSE ANDRADE 421,-42621808.0,-73780858.0,LUNES A JUEVES 09:00 A 16:00 HRS - VIERNES 09:00 A 15:00 HRS  (CONTINUADO),NO,INTRAMURO,COVID E INFLUENZA,SI,
2024-05-06 0:00:00,LOS LAGOS,S.S. CHILOÉ,CASTRO,133909,VACUNATORIO CESFAM QUILLAHUE,GALVARINO RIVEROS NORTE 2719,-42460661.0,-73792591.0,LUNES A JUEVES 09:30 A 16:00 HRS - VIERNES 09:30 A 15:00 HRS (CONTINUADO),NO,INTRAMURO,COVID E INFLUENZA,SI,
2024-05-06 0:00:00,LOS LAGOS,S.S. CHILOÉ,CASTRO,133375,VACUNATORIO CESFAM RENE TAPIA,GALVARINO RIVEROS 949,-42474371.0,-73772019.0,LUNES A JUEVES 09:30 A 16:00 HRS - VIERNES 09:30 A 15:00 HRS (CONTINUADO),NO,INTRAMURO,COVID E INFLUENZA,SI,
2024-05-06 0:00:00,LOS LAGOS,S.S. CHILOÉ,CASTRO,133375,PUNTO CESFAM RENÉ TAPIA,GALVARINO RIVEROS 949,-42474371.0,-73772019.0,LUNES A VIERNES 08:15 A 09:15 HRS,NO,INTRAMURO,COVID E INFLUENZA,NO,
2024-05-06 0:00:00,LOS LAGOS,S.S. CHILOÉ,CASTRO,133375,PUNTO MERCADO MUNICIPAL DE CASTRO,ALCALDE MANUEL MUÑOZ 611,,,SÁBADO 10:00 A 13:00 HRS,NO,EXTRAMURO,COVID E INFLUENZA,NO,
2024-06-05 0:00:00,LOS LAGOS,S.S. DEL RELONCAVÍ,CHAITEN,24-731,CECOSF AYACARA,AYACARA SIN NUMERO,,,LUNES A VIERNES DE 8:30 A 17:33,NO,INTRAMURO,COVID E INFLUENZA,SI,
2024-06-05 0:00:00,LOS LAGOS,S.S. DEL RELONCAVÍ,CHAITEN,24-530,PSR CHUMELDEN,CHUMELDEN S/N,,,SEGUN RONDA MÉDICA,NO,RONDA RURAL,SOLO INFLUENZA,NO,
2024-06-05 0:00:00,LOS LAGOS,S.S. DEL RELONCAVÍ,CHAITEN,24-530,EMR LOYOLA,LOYOLA S/N,,,SEGUN RONDA MÉDICA,NO,RONDA RURAL,SOLO INFLUENZA,NO,
2024-06-05 0:00:00,LOS LAGOS,S.S. DEL RELONCAVÍ,CHAITEN,24-550,PSR CASA DE PESCA,CASA DE PESCA S/N,,,SEGUN RONDA MÉDICA,NO,RONDA RURAL,SOLO INFLUENZA,NO,
2024-06-06 0:00:00,LOS LAGOS,S.S. DEL RELONCAVÍ,COCHAMO,24-412,CESFAM COCHAMO - RIO PUELO,SANTIAGO BUERAS S/N RIO PUELO,,,"LUNES A JUEVES DE 10:00 A 12:30 HRS.  Y  DE 14:00 A 16:00 HRS., VIERNES DE 10:00 A 12:30 HRS. Y DE 14:00 A 15:00 HRS.",NO,INTRAMURO,COVID E INFLUENZA,SI,
2024-06-06 0:00:00,LOS LAGOS,S.S. DEL RELONCAVÍ,COCHAMO,24-539,PSR POCOIHUEN,POCOIHUEN,,,"JUEVES 4, DE 10:00 A 16:00 HORAS - JUEVES 18 DE 10:00 A 16:00 HORAS",NO,RONDA RURAL,COVID E INFLUENZA,NO,
2024-06-06 0:00:00,LOS LAGOS,S.S. DEL RELONCAVÍ,COCHAMO,24-412,PSR COCHAMO,COCHAMO,,,"LUNES 8, DE 10:00 A 16:OO HORAS - MARTES 9 DE 10:00 A 16:00 HORAS",NO,RONDA RURAL,COVID E INFLUENZA,NO,
2024-06-06 0:00:00,LOS LAGOS,S.S. DEL RELONCAVÍ,COCHAMO,24-414,PSR LLANADA GRANDE,LLANADA GRANDE,,,LUNES 15 AL VIERNES 19,NO,RONDA RURAL,SOLO INFLUENZA,NO,
2024-06-06 0:00:00,LOS LAGOS,S.S. DEL RELONCAVÍ,FRESIA,24-433,POSTA DE SALUD RURAL PARGA,SECTOR PARGA S/N,,,LUNES DE 10:00 A 15:00 HRS (SEGUN RONDA MEDICA),NO,RONDA RURAL,COVID E INFLUENZA,NO,
2024-06-06 0:00:00,LOS LAGOS,S.S. DEL RELONCAVÍ,FRESIA,24-434,CONSULTORIO GENERAL RURAL TEGUALDA,"LAS AMÉRICAS 285, TEGUALDA",,,MIÉRCOLES DE 10:00 A 15:00 HRS,NO,INTRAMURO,COVID E INFLUENZA,SI,
2024-06-06 0:00:00,LOS LAGOS,S.S. DEL RELONCAVÍ,FRESIA,24-435,POSTA DE SALUD RURAL POLIZONES,SECTOR POLIZONES S/N,,,MARTES DE 10:00 A 15:00 HRS (SEGUN DIA DE RONDA MEDICA),NO,RONDA RURAL,COVID E INFLUENZA,NO,
2024-06-06 0:00:00,LOS LAGOS,S.S. DEL RELONCAVÍ,FRESIA,24-436,POSTA DE SALUD RURAL CAU CAU,SECTOR CAU CAU S/N,,,MARTES DE 10:00 A 14:00 HRS (SEGUN DIA DE RONDA MEDICA),NO,RONDA RURAL,COVID E INFLUENZA,NO,
2024-06-06 0:00:00,LOS LAGOS,S.S. DEL RELONCAVÍ,FRESIA,24-437,POSTA DE SALUD RURAL EL MAÑÍO,SECTOR EL MAÑIO S/N,,,JUEVES  DE 10:00 A 15:00 HRS (SEGUN DIA DE RONDA MEDICA),NO,RONDA RURAL,COVID E INFLUENZA,NO,
2024-06-06 0:00:00,LOS LAGOS,S.S. DEL RELONCAVÍ,FRESIA,24-438,POSTA DE SALUD RURAL EL MIRADOR,SECTOR EL MIRADOR S/N,,,MARTES DE 10:00 A 14:00 HRS (SEGUN DIA DE RONDA MEDICA),NO,RONDA RURAL,COVID E INFLUENZA,NO,
2024-06-06 0:00:00,LOS LAGOS,S.S. DEL RELONCAVÍ,FRESIA,24-439,POSTA DE SALUD EL TRAIGUÉN,SECTOR EL TRAIGUÉN S/N,,,MARTES DE 10:00 A 14:00 HRS (SEGUN DIA DE RONDA MEDICA),NO,RONDA RURAL,COVID E INFLUENZA,NO,
2024-06-06 0:00:00,LOS LAGOS,S.S. DEL RELONCAVÍ,FRESIA,24-440,POSTA DE SALUD LAS CRUCES,SECTOR LAS CRUCES S/N,,,MIÉRCOLES DE 10:00 A 14:00 HRS (SEGUN DIA DE RONDA MEDICA),NO,RONDA RURAL,COVID E INFLUENZA,NO,
2024-06-06 0:00:00,LOS LAGOS,S.S. DEL RELONCAVÍ,FRESIA,24- 441,POSTA DE SALUD RURAL LINEA SIN NOMBRE,SECTOR LINEA SIN NOMBRE S/N,,,VIERNES DE 10:00 A 14:00 HRS (SEGUN DIA DE RONDA MEDICA),NO,RONDA RURAL,COVID E INFLUENZA,NO,
2024-06-05 0:00:00,LOS LAGOS,S.S. DEL RELONCAVÍ,FRESIA,24-120,HOSPITAL DE FRESIA,SAN JOSE #301,"-41,156,556","-73,421,972","LUNES A JUEVES 8:30 A 12:30 Y 14:00 A 16:20 HRAS, VIERNES DE 8:30 A 12:30 HRAS Y 14:00 A 15:20 HRAS",NO,INTRAMURO,COVID E INFLUENZA,SI,
2024-06-06 0:00:00,LOS LAGOS,S.S. DEL RELONCAVÍ,FRUTILLAR,24-765,CECOSF PANTANOSA,VIOLETA PARRA SN,-41.111.663,-73.055.262,"LUNES A JUEVES 8:30 A 12:30 HRAS Y 14:00 A 16:20 HRAS, VIERNES DE 8:30 A 12:30 HRAS Y 14:00 A 15:20 HRAS",NO,INTRAMURO,COVID E INFLUENZA,SI,
2024-06-06 0:00:00,LOS LAGOS,S.S. DEL RELONCAVÍ,FRUTILLAR,24-365,SALA MULTIUSO FRENTE AL CESFAM,CRISTINO WINKLER SN,"-41,129,588","-73,059,637","LUNES A JUEVES 8:30 A 12:30 HRAS Y 14:00 A 16:20 HRAS, VIERNES DE 8:30 A 12:30 HRAS Y 14:00 A 15:20 HRAS",NO,INTRAMURO,COVID E INFLUENZA,NO,
2024-06-06 0:00:00,LOS LAGOS,S.S. DEL RELONCAVÍ,FRUTILLAR,24-430,POSTA DE CASMA,ROBERTO SIMPSN SN,"-41,011,799","-73,123,919","LUNES A JUEVES 8:30 A 12:30 HRAS Y 14:00 A 16:20 HRAS, VIERNES DE 8:30 A 12:30 HRAS Y 14:00 A 15:20 HRAS",NO,INTRAMURO,COVID E INFLUENZA,NO,
06-06-2024,LOS LAGOS,S.S. DEL RELONCAVÍ,FRUTILLAR,24-365,CESFAM FRUTILLAR,CRISTINO WINKLER 751,-4.112.922,-73,"LUNES A JUEVES 8:30 A 12:30 HRAS Y 14:00 A 16:20 HRAS, VIERNES DE 8:30 A 12:30 HRAS Y 14:00 A 15:20 HRAS. EXTENCION HORARIA DE LUNES A VIERNES 17 A 19:30 HRS.",SI,INTRAMURO,COVID E INFLUENZA,SI,
06-06-2024,LOS LAGOS,S.S. DEL RELONCAVÍ,FUTALEUFU,24-145,HOSPITAL DE FUTALEUFU,BALMACEDA  N° 382,,,LUNES A JUEVES DE 09:00 A 12:00 Y DE 14:00 A 16:00. VIERNES DE 09:00 A 12:00 Y DE 14:00 A 15:00.,NO,INTRAMURO,COVID E INFLUENZA,SI,
05-06-2024,LOS LAGOS,S.S. DEL RELONCAVÍ,HUALAIHUE,24-380,CESFAM HORNOPIREN,CALLE NUEVA SN,,,LUNES A JUEVES 08:30 A 13:30 HRS - 14:30 A 16:30 HRS. VIERNES 08:30 A 13:30 - 14:30 A 15:30 HRS.,NO,INTRAMURO,COVID E INFLUENZA,SI,
05-06-2024,LOS LAGOS,S.S. DEL RELONCAVÍ,HUALAIHUE,24-420,CECOSF HUALAIHUE PUERTO,HUALAIHUÉ PUERTO SN,,,MARTES Y MIÉRCOLES DE  10:00 A 15:30 HRS.,NO,RONDA RURAL,SOLO INFLUENZA,NO,
05-06-2024,LOS LAGOS,S.S. DEL RELONCAVÍ,HUALAIHUE,24-982,POSTA CHAUCHIL,CHAUCHIL SN,,,MARTES Y MIÉRCOLES DE  10:00 A 15:30 HRS.,NO,RONDA RURAL,SOLO INFLUENZA,NO,
05-06-2024,LOS LAGOS,S.S. DEL RELONCAVÍ,HUALAIHUE,24-418,POSTA ROLECHA,ROLECHA SN,,,"MARTES, MIÉRCOLES Y JUEVES DE  10:00 A 15:30 HRS.",NO,RONDA RURAL,SOLO INFLUENZA,NO,
05-06-2024,LOS LAGOS,S.S. DEL RELONCAVÍ,HUALAIHUE,24-417,POSTA AULEN,AULEN SN,,,"MARTES, MIÉRCOLES Y JUEVES DE  10:00 A 15:30 HRS.",NO,RONDA RURAL,SOLO INFLUENZA,NO,
05-06-2024,LOS LAGOS,S.S. DEL RELONCAVÍ,HUALAIHUE,24-419,POSTA CONTAO,CONTAO SN,,,"MARTES, MIÉRCOLES Y JUEVES DE  10:00 A 15:30 HRS.",NO,RONDA RURAL,SOLO INFLUENZA,NO,
2024-06-03 0:00:00,LOS LAGOS,S.S. DEL RELONCAVÍ,LOS MUERMOS,24-330,CESFAM LOS MUERMOS,ARTURO PRAT ESQUINA BLANCO ENCALADA S/N,,,LUNES A JUEVES 08:30 A 12:45 HRS - 14:00 A 19:30 HRS. VIERNES 08:30 A 12:45 - 14:00 A 19:30 HRS. Y SABADO (EXTENSION) 09:00 A 12:30 HRS,SI,INTRAMURO,COVID E INFLUENZA,SI,
2024-06-06 0:00:00,LOS LAGOS,S.S. DEL RELONCAVÍ,MAULLIN,24-325,VACUNATORIO CESFAM CARELMAPU,CIRCUNVALACIÓN ESQUINA LAS PALMERAS,-417407807491348,"-7,37E+15",LUNES A JUEVES DE 08:00 A 17:00; VIERNES DE 8:00 A 16:00 HRS,NO,INTRAMURO,COVID E INFLUENZA,SI,
2024-06-06 0:00:00,LOS LAGOS,S.S. DEL RELONCAVÍ,MAULLIN,24-325,CENTRO DE SALUD MAULLIN,21 MAYO 481 MAULLIN,-4.161.550.000.000.000,-7.360.040.000.000.000,LUNES A JUEVES DESDE 8:30-13.00 HRS 14:00 A 16:00 HRS; VIERNES 08:30 A 15:00,NO,INTRAMURO,COVID E INFLUENZA,SI,
2024-06-06 0:00:00,LOS LAGOS,S.S. DEL RELONCAVÍ,MAULLIN,24-443,POSTA MISQUIHUE,MISQUIHUE S/N,"-41,53","-73,37",LUNES A JUEVES DESDE 8:30-13.00 HRS 14:00 A 16:30 HRS; VIERNES 08:30 A 15:30,NO,RONDA RURAL,SOLO INFLUENZA,NO,
06-06-2024,LOS LAGOS,S.S. DEL RELONCAVÍ,MAULLIN,24-444,POSTA PEÑOL,"SECTOR PEÑOL S/N, CRUCE PEÑOL BAJO","-41,61","-73,48",LUNES A JUEVES DESDE 9:45-13.00 HRS 14:00 A 15:30 HRS; VIERNES 09:45 A 15:00,NO,RONDA RURAL,SOLO INFLUENZA,NO,
2024-06-06 0:00:00,LOS LAGOS,S.S. DEL RELONCAVÍ,MAULLIN,24-445,POSTA ASTILLEROS,ASTILLEROS S/N,-42,-74,LUNES A JUEVES DESDE 8:30-13.00 HRS 14:00 A 16:30 HRS; VIERNES 08:30 A 15:32,NO,RONDA RURAL,SOLO INFLUENZA,NO,
2024-06-06 0:00:00,LOS LAGOS,S.S. DEL RELONCAVÍ,MAULLIN,24-446,POSTA LA PASADA,LA PASADA S/N,"-41,6","-73,59",LUNES A JUEVES DESDE 9:30-13.00 HRS 14:00 A 16:00 HRS; VIERNES 09:30 A 14:30,NO,RONDA RURAL,SOLO INFLUENZA,NO,
2024-06-06 0:00:00,LOS LAGOS,S.S. DEL RELONCAVÍ,MAULLIN,24-447,POSTA QUENUIR,ALMIRANTE WILLIAM S/N,"-41,56",-74,LUNES A JUEVES DESDE 9:40-16:00 HRS; VIERNES 09:40 A 13:00,NO,RONDA RURAL,SOLO INFLUENZA,NO,
2024-06-06 0:00:00,LOS LAGOS,S.S. DEL RELONCAVÍ,PALENA,24-140,HOSPITAL DE PALENA,PUDETO N° 647,,,LUNES A VIERNES DE 8:00-13 HRS Y DE 14:00 - 16:00 HRS,NO,INTRAMURO,COVID E INFLUENZA,SI,
2024-06-06 0:00:00,LOS LAGOS,S.S. DEL RELONCAVÍ,PUERTO MONTT,24-105,HOSPITAL BASE PUERTO MONTT,LOS AROMOS 65,"-41,470,32","-72,917,71",LUNES A JUEVES 9:00 A 12:30 Y DE 14:00 A 16:00 HRS Y VIERNES 9:00 A 12:00,NO,INTRAMURO,COVID E INFLUENZA,SI,
2024-06-06 0:00:00,LOS LAGOS,S.S. DEL RELONCAVÍ,PUERTO MONTT,24-310,CESFAM ANTONIO VARAS,DALCAHUE 392,,,LUNES A JUEVES 09:00 A 12:30/ 14:00 A 16:00 VIERNES 09:00 A 12:30/ 14:00 A 15:00 HRS,NO,INTRAMURO,COVID E INFLUENZA,SI,
2024-06-05 0:00:00,LOS LAGOS,S.S. DEL RELONCAVÍ,PUERTO MONTT,24-305,CESFAM ANGELMÓ,ECUADOR S/N ESQUINA PEREZ ROSALES,-4147306,-7295393,"LUNES A JUEVES 9:00-12:30 Y 14:00 - 16:00 VIERNES 09:00-12:30 Y 14:00 - 15:00 HRS (PUNTO VACUNATORIO ESPONTANEO PRIMER PISO, LUNES A JUEVES DE 09:00 A  16:00 / VIERNES 09:00 A  A 15:00 - CONTINUADO)",NO,INTRAMURO,COVID E INFLUENZA,SI,
2024-06-05 0:00:00,LOS LAGOS,S.S. DEL RELONCAVÍ,PUERTO MONTT,24-315,CESFAM CARMELA CARVAJAL,LOS DEPORTISTAS 1188,-4146816,-7291645,LUNES A JUEVES 09:00-16:00 VIERNES 09:00-15:00HRS. PUNTO DE VACUNACIÓN HORARIO CONTINUADO,NO,INTRAMURO,COVID E INFLUENZA,SI,
2024-06-05 0:00:00,LOS LAGOS,S.S. DEL RELONCAVÍ,PUERTO MONTT,24-385,CESFAM SAN PABLO MIRASOL,BARRANCAS S/N - MIRASOL,"-41,475,105","-72,961,876","LUNES A VIERNES , SEGUN NUMERO DE PACIENTE QUE SOLICITEN VACUNAS. RESCATE EN SALAS DE ESPERA.",NO,INTRAMURO,COVID E INFLUENZA,SI,
2024-06-06 0:00:00,LOS LAGOS,S.S. DEL RELONCAVÍ,PUERTO MONTT,24-381,CESFAM PADRE HURTADO,AV. LA CRUZ CON AV. VICUÑA MACKENNA SN,"-41,474,963","-72,984,636",VACUNATORIO DEL ESTABLECIMIENTO: LUNES A JUEVES 09:00 A  16:00 HRS Y VIERNES 09:00 A A 15:00 HRS. HORARIO CONTINUADO. PUNTO DE VACUNACION: LUNES A VIERNES 09:00 A 12:30 HRS,NO,INTRAMURO,COVID E INFLUENZA,SI,
2024-06-06 0:00:00,LOS LAGOS,S.S. DEL RELONCAVÍ,CALBUCO,24-396,CESFAM CALBUCO,EULOGIO GOYCOLEA 132 (VACUNATORIO),,,MARTES  Y MIERCOLES  DE 8:30 A 12:30 HRS.,NO,INTRAMURO,COVID E INFLUENZA,SI,
2024-06-06 0:00:00,LOS LAGOS,S.S. DEL RELONCAVÍ,PUERTO VARAS,24-335,CESFAM PUERTO VARAS,ANTONIO VARAS 1231,"-41,329,024","-72,969,064","LUNES A  VIERNES DE 8.30 A  20.00 HRS, SÁBADO DE 8.30 A 17.00 HRS",NO,INTRAMURO,COVID E INFLUENZA,SI,
2024-06-06 0:00:00,LOS LAGOS,S.S. DEL RELONCAVÍ,PUERTO MONTT,24-395,CECOSF PUERTA SUR,CANAL MORADELA S/N,,,SABADO 11 DE MAYO DESDE 09:30 A 14:30 HORAS,,EXTRAMURO,COVID E INFLUENZA,NO,
2024-06-05 0:00:00,LOS LAGOS,S.S. DEL RELONCAVÍ,PUERTO MONTT,24-395,CESFAM ALERCE,AV. VIOLETA PARRA 5198,,,LUNES A JUEVES DE 08:30 A 12:30 Y 14:00 A 16:30 HORAS Y VIERNES DE 08:30 A 12:30 Y 14:00 A 15:30 HORAS,SI,INTRAMURO,COVID E INFLUENZA,SI,
2024-06-05 0:00:00,LOS LAGOS,S.S. DEL RELONCAVÍ,PUERTO MONTT,24-395,CESFAM ALERCE,CALLE LOS ALERCES CON LOS CIRUELILLOS S/N -CENTRO INTEGRAL ALERCE NORTE-,,,,,EXTRAMURO,COVID E INFLUENZA,,
2024-06-05 0:00:00,LOS LAGOS,S.S. DEL RELONCAVÍ,PUERTO MONTT,24-395,CESFAM ALERCE,"CALLE ANA GONZALEZ- SEDE VISTA LOS VOLCANES, NAVEGANDO EL FUTURO 4 ALERCE",,,,,EXTRAMURO,COVID E INFLUENZA,,
2024-06-06 0:00:00,LOS LAGOS,S.S. DEL RELONCAVÍ,MAULLIN,24-125,HOSPITAL MAULLIN,GABRIELA MISTRAL 136,,,LUNES A JUEVES DE 08:30 A 12:30 Y 14:00 A 16:30 // VIERNES  8:30-12:30//14:00-15:30,NO,INTRAMURO,COVID E INFLUENZA,NO,
2024-06-06 0:00:00,LOS LAGOS,S.S. DEL RELONCAVÍ,LLANQUIHUE,24-110,HOSPITAL DE LLANQUIHUE,ERARDO WERNER 645,-41,-73.010.592,24/7/2024,NO,INTRAMURO,COVID E INFLUENZA,NO,
2024-06-05 0:00:00,LOS LAGOS,S.S. DEL RELONCAVÍ,PUERTO MONTT,24-320,CESFAM TECHO PARA TODOS,STA INÉS S/N,,,LUNES A JUEVES DE  09:00 A 16:30/ VIERNES 8:30 - 16:00,,INTRAMURO,COVID E INFLUENZA,SI,
2024-06-06 0:00:00,LOS LAGOS,S.S. DEL RELONCAVÍ,CALBUCO,24-449,POSTA PUTENIO,PUTENIO S/N,,,MARTES DE 10:00-15:00 HRS,NO,RONDA RURAL,SOLO INFLUENZA,NO,
2024-06-06 0:00:00,LOS LAGOS,S.S. DEL RELONCAVÍ,CALBUCO,24-451,POSTA AGUANTAO,AGUANTAO S/N,,,MARTES DE 10:00-15:00 HRS,NO,RONDA RURAL,COVID E INFLUENZA,NO,
2024-06-06 0:00:00,LOS LAGOS,S.S. DEL RELONCAVÍ,CALBUCO,24-451,POSTA PARGUA,PARGUA,,,MARTES DE 10:00-15:00 HRS,NO,RONDA RURAL,COVID E INFLUENZA,NO,
05-06-2024,LOS LAGOS,S.S. DEL RELONCAVÍ,PUERTO MONTT,24-401,POSTA LAGO CHAPO,LAGO CHAPO,,,SEGUN  RONDA MEDICA,NO,RONDA RURAL,SOLO INFLUENZA,NO,
2024-06-05 0:00:00,LOS LAGOS,S.S. DEL RELONCAVÍ,PUERTO MONTT,24-402,POSTA CORRENTOSO,CORRENTOSO,,,SEGUN  RONDA MEDICA,NO,RONDA RURAL,SOLO INFLUENZA,NO,
2024-06-05 0:00:00,LOS LAGOS,S.S. DEL RELONCAVÍ,PUERTO MONTT,24-403,POSTACHAICA,CHAICA,,,SEGUN  RONDA MEDICA,NO,RONDA RURAL,SOLO INFLUENZA,NO,
2024-06-05 0:00:00,LOS LAGOS,S.S. DEL RELONCAVÍ,PUERTO MONTT,24-404,POSTA LENCA,LENCA,,,SEGUN  RONDA MEDICA,NO,RONDA RURAL,BIVALENTE E INFLUENZA,SI,
2024-06-05 0:00:00,LOS LAGOS,S.S. DEL RELONCAVÍ,PUERTO MONTT,24-405,POSTA LAS QUEMAS,LAS QUEMAS,,,LUNES A JUEVES DE  09:00 A 16:00/ VIERNES 9:00 - 15:00,NO,RONDA RURAL,BIVALENTE E INFLUENZA,SI,
2024-06-05 0:00:00,LOS LAGOS,S.S. DEL RELONCAVÍ,PUERTO MONTT,24-406,POSTA MAILLEN,MAILLEN,,,SEGUN  RONDA MEDICA,NO,RONDA RURAL,SOLO INFLUENZA,NO,
2024-06-05 0:00:00,LOS LAGOS,S.S. DEL RELONCAVÍ,PUERTO MONTT,24-407,POSTA SALTO GRANDE,SALTO GRANDE,,,SEGUN  RONDA MEDICA,NO,RONDA RURAL,SOLO INFLUENZA,NO,
2024-06-05 0:00:00,LOS LAGOS,S.S. DEL RELONCAVÍ,PUERTO MONTT,24-408,POSTA SALTO CHICO,SALTO CHICO,,,SEGUN  RONDA MEDICA,NO,RONDA RURAL,SOLO INFLUENZA,NO,
2024-06-05 0:00:00,LOS LAGOS,S.S. DEL RELONCAVÍ,PUERTO MONTT,24-409,POSTA TRAPEN,TRAPEN,,,SEGUN  RONDA MEDICA,NO,RONDA RURAL,SOLO INFLUENZA,NO,
05/06/2024,LOS LAGOS,S.S. DEL RELONCAVÍ,PUERTO MONTT,24-410,POSTA PANITAO,PANITAO,,,LUNES A JUEVES DE  09:00 A 16:00/ VIERNES 9:00 - 15:00,NO,RONDA RURAL,BIVALENTE E INFLUENZA,SI,
2024-06-05 0:00:00,LOS LAGOS,S.S. DEL RELONCAVÍ,PUERTO MONTT,24-541,POSTA HUELMO,HUELMO,,,SEGUN  RONDA MEDICA,NO,RONDA RURAL,SOLO INFLUENZA,NO,
2024-06-05 0:00:00,LOS LAGOS,S.S. DEL RELONCAVÍ,PUERTO MONTT,24-544,POSTA PIEDRA AZUL,PIEDRA AZUL,,,SEGUN RONDA MEDICA,NO,RONDA RURAL,SOLO INFLUENZA,NO,
2024-06-05 0:00:00,LOS LAGOS,S.S. DEL RELONCAVÍ,PUERTO MONTT,24-715,POSTA CHAMIZA,CHAMIZA,,,LUNES A JUEVES DE  09:00 A 16:00/ VIERNES 9:00 - 15:00,NO,RONDA RURAL,BIVALENTE E INFLUENZA,SI,
2024-06-06 0:00:00,LOS LAGOS,S.S. DEL RELONCAVÍ,LLANQUIHUE,24.37,CESFAM LOS VOLCANES,AV LOS VOLCANES 487,,,,,INTRAMURO,COVID E INFLUENZA,SI,
2024-06-05 0:00:00,LOS LAGOS,S.S. DEL RELONCAVÍ,LLANQUIHUE,,CESFAM LOS VOLCANES,AV LOS VOLCANES 487,,,,,INTRAMURO,COVID E INFLUENZA,NO,
2024-06-05 0:00:00,LOS LAGOS,S.S. DEL RELONCAVÍ,PUERTO MONTT,24-409,POSTA TRAPEN,TRAPEN,,,SEGUN  RONDA MEDICA,NO,EXTRAMURO,SOLO INFLUENZA,NO,
2024-04-06 0:00:00,LOS LAGOS,S.S. OSORNO,OSORNO,123301.0,SOME C CESFAM DR. MARCELO LOPETEGUI,LOS CARRERA 1400,-4057216,-731251668904826,LUNES A JUEVES DE 09:00 A 12:30 Y DE 14:00 A 16:00/ VIERNES DE 09:00 A 12:30 Y DE 14:00 A 16:00 HRS,NO,INTRAMURO,COVID E INFLUENZA,NO,
2024-04-06 0:00:00,LOS LAGOS,S.S. OSORNO,OSORNO,123301.0,SOME A CESFAM DR. MARCELO LOPETEGUI,LOS CARRERA 1400,-4057216,-731251668904826,LUNES A JUEVES DE 09:00 A 12:30 Y DE 14:00 A 16:00/ VIERNES DE 09:00 A 12:30 Y DE 14:00 A 16:00 HRS,NO,INTRAMURO,COVID E INFLUENZA,NO,
2024-04-06 0:00:00,LOS LAGOS,S.S. OSORNO,OSORNO,123306.0,VACUNATORIO CESFAM PAMPA ALEGRE,LOS MELIES S/N,-40563781,-73153314,LUNES A JUEVES DE 08:30 A 12:30 Y DE 14:00 A 16:00/ VIERNES DE 08:30 A 12:30 Y DE 14:00 A 16:00 HRS,NO,INTRAMURO,COVID E INFLUENZA,SI,
2024-04-06 0:00:00,LOS LAGOS,S.S. OSORNO,OSORNO,123306.0,SECTOR AMARILLO CESFAM PAMPA ALEGRE,LOS MELIES S/N,-40563781,-73153314,LUNES A JUEVES DE 08:30 A 12:00 Y DE 14:00 A 16:00/ VIERNES DE 08:30 A 12:00 Y DE 14:00 A 16:00 HRS,NO,INTRAMURO,COVID E INFLUENZA,NO,
06-04-2024,LOS LAGOS,S.S. OSORNO,OSORNO,123303.0,VACUNATORIO CESFAM RAHUE ALTO,REAL 2160,-4059162,-731699143745642,LUNES A VIERNES DE 9:00 A 12:30 Y DE 14:00 A 16:00 HRS,NO,INTRAMURO,COVID E INFLUENZA,SI,
2024-04-06 0:00:00,LOS LAGOS,S.S. OSORNO,OSORNO,123303.0,PUNTO DE VACUNACIÓN INTERNO CESFAM RAHUE ALTO,REAL 2160,-4059162,-731699143745642,LUNES A VIERNES DE 9:00 A 12:30 Y DE 14:00 A 16:30 HRS,NO,INTRAMURO,COVID E INFLUENZA,NO,
2024-04-06 0:00:00,LOS LAGOS,S.S. OSORNO,OSORNO,123303.0,MAS AMA,CALLE EL SALVADOR,-40582826,73171075,11 DE JUNIO DE 10:00 A 12:30 HRS,NO,EXTRAMURO,COVID E INFLUENZA,NO,
2024-04-06 0:00:00,LOS LAGOS,S.S. OSORNO,OSORNO,123303.0,TERMINAL LINEA 3 DE MICROS,PACIFICO 1723,-40578723,-73167651,12 DE JUNIO DE 10:00 A 12:30 HRS,NO,EXTRAMURO,COVID E INFLUENZA,NO,
2024-04-06 0:00:00,LOS LAGOS,S.S. OSORNO,OSORNO,123310.0,VACUNATORIO CESFAM QUINTO CENTENARIO,SEVILLA 1620,-405677987291445,-731703045290829,LUNES A VIERNES DE 08:30 A 12:00 Y DE 14:00 A 16:00 HRS,NO,INTRAMURO,COVID E INFLUENZA,SI,
