FECHA DE ULTIMA ACTUALIZACION DE INFORMACION,REGION,SERVICIO DE SALUD,COMUNA,COD. DEIS PUNTO (DONDE TRIBUTA RNI),NOMBRE DEL PUNTO ,DIRECCION DEL PUNTO,LATITUD,LONGITUD,HORARIO HÁBIL,EXTENSIÓN HORARIA,TIPO DE PUNTO ,CAMPAÑA ASOCIADA,OBSERVACIONES ,Fecha de actualización
06-05-2024,LOS RIOS,S.S. VALDIVIA,PAILLACO,22-315,POSTA SANTA FILOMENA,SECTOR SANTA FILOMENA,,,JUEVES 11: 00 A 13:00 HRS Y DE 14:00 A 16: 00 HORAS,NO,RONDA RURAL,COVID E INFLUENZA,SI,
06-05-2024,LOS RIOS,S.S. VALDIVIA,FUTRONO,22-305,CECOSF NONTUELA,CALLE MAITEN S/N,,,LUNES A JUEVES: 09:00 A 13:00 Y DE 14:00 A 16:00 HRS. VIERNES: 08:30 A 13:00 Y DE 14:00 A 15:00 HRS.,NO,INTRAMURO,COVID E INFLUENZA,SI,
06-05-2024,LOS RIOS,S.S. VALDIVIA,FUTRONO,22-305,PSR LLIFEN,LLIFEN S/N,,,LUNES A JUEVES: 09:00 A 13:00 Y DE 14:00 A 16:00 HRS. VIERNES: 09:00 A 13:00 Y DE 14:00 A 15:00 HRS.,NO,INTRAMURO,COVID E INFLUENZA,SI,
06-05-2024,LOS RIOS,S.S. VALDIVIA,FUTRONO,22-305,CESFAM BELARMINA PAREDES (VACUNATORIO),GERMAN RIESCO N°305,-40.125.493,-72382859.0,LUNES A JUEVES: 08:30 A 12:00 Y DE 14:00 A 16:00 HRS. VIERNES: 08:30 A 12:00 Y DE 14:00 A 15:00 HRS. SABADO: 09:00 A 12:30 HRS,NO,INTRAMURO,COVID E INFLUENZA,SI,
06-05-2024,LOS RIOS,S.S. VALDIVIA,LAGO RANCO,22-306,CESFAM JUAN SANTAMARIA BONET,CONCEPCION N°655,-4032184,-72471543.0," LUNES A JUEVES: 08:00 A 17:00 HRS
17:00 A 20:00 HRS (EXTENSIÓN HORARIA)
VIERNES: 08:00 A 16:00 HRS
16:00 A 20:00 HRS (EXTENSIÓN HORARIA)      ",SI,INTRAMURO,COVID E INFLUENZA,SI,
06-05-2024,LOS RIOS,S.S. VALDIVIA,LOS LAGOS,22-316,CESFAM TOMAS ROJAS VERGARA,ARTURO PRAT N°162,-39.862.944,-72811619.0,LUNES A JUEVES: 08:30 A 12:30 Y DE 14:00 A 16:30 HRS. VIERNES: 08:30 A 12:30 Y DE 14:00 A 15:30 HRS.,NO,INTRAMURO,COVID E INFLUENZA,SI,
06-05-2024,LOS RIOS,S.S. VALDIVIA,LANCO,22-103,HOSPITAL COMUNITARIO LANCO,SANTIAGO N°595,-39452096,-72768424.0,"LUNES A JUEVES: 08:45 A 12:30 Y DE 14:00-16.30 HRS.
 VIERNES: 08:45 A 12:30 Y DE 14:00-15:30 HRS.",NO,INTRAMURO,COVID E INFLUENZA,SI,
06-05-2024,LOS RIOS,S.S. VALDIVIA,LANCO,22-311,CESFAM MALALHUE,MANUEL RODRIGUEZ N°596,-39.540.666,-72507908.0,LUNES A JUEVES DE 08:30 A 16:30 HRS.                                                                                                                                                                                  VIERNES DE 08:30 A 15:30 HRS,NO,INTRAMURO,COVID E INFLUENZA,SI,
06-05-2024,LOS LAGOS,S.S. CHILOÉ,PUQUELDON,133355,VACUNATORIO CESFAM PUQUELDON,BLANCO ENCALADA S/N,-42598922.0,-73676305.0,LUNES A JUEVES 09:30 A 13:00 Y 14:00 A 16:30 HRS - VIERNES 09:30 A 20:00 HRS,NO,INTRAMURO,COVID E INFLUENZA,SI,
06-05-2024,LOS LAGOS,S.S. CHILOÉ,CURACO DE VELEZ,133360,VACUNATORIO CESFAM CURACO DE VELEZ,GABRIELA MISTRAL 06,-42439625.0,-73600165.0,LUNES A VIERNES 09:00 A 13:00 Y DE 14:00 A 16:00 HRS,NO,INTRAMURO,COVID E INFLUENZA,SI,
06-05-2024,LOS LAGOS,S.S. CHILOÉ,DALCAHUE,133350,VACUNATORIO CESFAM DALCAHUE,FREIRE 315,-42379216.0,-73652055.0,LUNES A JUEVES 09:00 A 13:00 Y DE 14:00 A 16:00 HRS - VIERNES DE 09:00 A 13:00 Y DE 14:00 A 15:00 HRS,NO,INTRAMURO,COVID E INFLUENZA,SI,
06-05-2024,LOS LAGOS,S.S. CHILOÉ,QUELLON,133396,VACUNATORIO CESFAM QUELLON,GALVARINO RIVEROS N°590,-43114653.0,-73612415.0,LUNES A JUEVES 09:00 A 16:30 HRS - VIERNES 09:00 A 15:30 HRS,NO,INTRAMURO,COVID E INFLUENZA,SI,
06-05-2024,LOS LAGOS,S.S. CHILOÉ,QUEILEN,133170,VACUNATORIO HOSPITAL COMUNITARIO DE QUEILEN,RENE CARCAMO 331,-42883893.0,-73471779.0,LUNES A JUEVES 08:30 A 13:00 Y 14:00 A 17:00 HRS - VIERNES 08:30 A 13:00 Y 14:00 A 16:00 HRS,NO,INTRAMURO,COVID E INFLUENZA,SI,
06-05-2024,LOS LAGOS,S.S. CHILOÉ,ANCUD,133325,VACUNATORIO CESFAM PUDETO BAJO,PADRE HURTADO S/N,-41879145.0,-73796825.0,"LUNES A VIERNES 09:00 A 13:00 Y 14:00 A 16:00 HRS - LUNES, MIÉRCOLES Y VIERNES 17:00 A 20:00 HRS",SI,INTRAMURO,COVID E INFLUENZA,SI,
06-05-2024,LOS LAGOS,S.S. CHILOÉ,ANCUD,133390,VACUNATORIO CESFAM MANUEL FERREIRA,ALMIRANTE LATORRE 750,-41866796.0,-73816608.0,LUNES A VIERNES 09:00 A 12:45 HRS Y 14:00 A 16:00 HRS,NO,INTRAMURO,COVID E INFLUENZA,SI,
06-05-2024,LOS LAGOS,S.S. CHILOÉ,QUINCHAO,133160,VACUNATORIO HOSPITAL DE ACHAO,RIQUELME 16,-42469562.0,-73494599.0,LUNES A JUEVES 08:30 A 13:00 Y 14:00 A 16:30 HRS - VIERNES 08:30 A 13:00 Y 14:00 A 15:30 HRS,NO,INTRAMURO,COVID E INFLUENZA,SI,
06-05-2024,LOS LAGOS,S.S. CHILOÉ,CHONCHI,133345,VACUNATORIO CESFAM CHONCHI,PEDRO JOSE ANDRADE 421,-42621808.0,-73780858.0,LUNES A JUEVES 09:00 A 16:00 HRS - VIERNES 09:00 A 15:00 HRS  (CONTINUADO),NO,INTRAMURO,COVID E INFLUENZA,SI,
06-05-2024,LOS LAGOS,S.S. CHILOÉ,CASTRO,133909,VACUNATORIO CESFAM QUILLAHUE,GALVARINO RIVEROS NORTE 2719,-42460661.0,-73792591.0,LUNES A JUEVES 09:30 A 16:00 HRS - VIERNES 09:30 A 15:00 HRS (CONTINUADO),NO,INTRAMURO,COVID E INFLUENZA,SI,
06-05-2024,LOS LAGOS,S.S. CHILOÉ,CASTRO,133375,VACUNATORIO CESFAM RENE TAPIA,GALVARINO RIVEROS 949,-42474371.0,-73772019.0,LUNES A JUEVES 09:30 A 16:00 HRS - VIERNES 09:30 A 15:00 HRS (CONTINUADO),NO,INTRAMURO,COVID E INFLUENZA,SI,
05-06-2024,LOS LAGOS,S.S. DEL RELONCAVÍ,CHAITEN,24-731,CECOSF AYACARA,AYACARA SIN NUMERO,,,LUNES A VIERNES DE 8:30 A 17:33,NO,INTRAMURO,COVID E INFLUENZA,SI,
06-06-2024,LOS LAGOS,S.S. DEL RELONCAVÍ,COCHAMO,24-412,CESFAM COCHAMO - RIO PUELO,SANTIAGO BUERAS S/N RIO PUELO,,,"LUNES A JUEVES DE 10:00 A 12:30 HRS.  Y  DE 14:00 A 16:00 HRS., VIERNES DE 10:00 A 12:30 HRS. Y DE 14:00 A 15:00 HRS.",NO,INTRAMURO,COVID E INFLUENZA,SI,
06-06-2024,LOS LAGOS,S.S. DEL RELONCAVÍ,FRESIA,24-434,CONSULTORIO GENERAL RURAL TEGUALDA,"LAS AMÉRICAS 285, TEGUALDA",,,MIÉRCOLES DE 10:00 A 15:00 HRS,NO,INTRAMURO,COVID E INFLUENZA,SI,
05-06-2024,LOS LAGOS,S.S. DEL RELONCAVÍ,FRESIA,24-120,HOSPITAL DE FRESIA,SAN JOSE #301,"-41,156,556","-73,421,972","LUNES A JUEVES 8:30 A 12:30 Y 14:00 A 16:20 HRAS, VIERNES DE 8:30 A 12:30 HRAS Y 14:00 A 15:20 HRAS",NO,INTRAMURO,COVID E INFLUENZA,SI,
06-06-2024,LOS LAGOS,S.S. DEL RELONCAVÍ,FRUTILLAR,24-765,CECOSF PANTANOSA,VIOLETA PARRA SN,-41.111.663,-73.055.262,"LUNES A JUEVES 8:30 A 12:30 HRAS Y 14:00 A 16:20 HRAS, VIERNES DE 8:30 A 12:30 HRAS Y 14:00 A 15:20 HRAS",NO,INTRAMURO,COVID E INFLUENZA,SI,
06-06-2024,LOS LAGOS,S.S. DEL RELONCAVÍ,FRUTILLAR,24-365,CESFAM FRUTILLAR,CRISTINO WINKLER 751,-4112922,"-73,05913","LUNES A JUEVES 8:30 A 12:30 HRAS Y 14:00 A 16:20 HRAS, VIERNES DE 8:30 A 12:30 HRAS Y 14:00 A 15:20 HRAS. EXTENCION HORARIA DE LUNES A VIERNES 17 A 19:30 HRS.",SI,INTRAMURO,COVID E INFLUENZA,SI,
06-06-2024,LOS LAGOS,S.S. DEL RELONCAVÍ,FUTALEUFU,24-145,HOSPITAL DE FUTALEUFU,BALMACEDA  N° 382,,,LUNES A JUEVES DE 09:00 A 12:00 Y DE 14:00 A 16:00. VIERNES DE 09:00 A 12:00 Y DE 14:00 A 15:00.,NO,INTRAMURO,COVID E INFLUENZA,SI,
05-06-2024,LOS LAGOS,S.S. DEL RELONCAVÍ,HUALAIHUE,24-380,CESFAM HORNOPIREN,CALLE NUEVA SN,,,LUNES A JUEVES 08:30 A 13:30 HRS - 14:30 A 16:30 HRS. VIERNES 08:30 A 13:30 - 14:30 A 15:30 HRS.,NO,INTRAMURO,COVID E INFLUENZA,SI,
03-06-2024,LOS LAGOS,S.S. DEL RELONCAVÍ,LOS MUERMOS,24-330,CESFAM LOS MUERMOS,ARTURO PRAT ESQUINA BLANCO ENCALADA S/N,,,LUNES A JUEVES 08:30 A 12:45 HRS - 14:00 A 19:30 HRS. VIERNES 08:30 A 12:45 - 14:00 A 19:30 HRS. Y SABADO (EXTENSION) 09:00 A 12:30 HRS,SI,INTRAMURO,COVID E INFLUENZA,SI,
06-06-2024,LOS LAGOS,S.S. DEL RELONCAVÍ,MAULLIN,24-325,VACUNATORIO CESFAM CARELMAPU,CIRCUNVALACIÓN ESQUINA LAS PALMERAS,-417.407.807.491.348,-7.370.150.000.000.000,LUNES A JUEVES DE 08:00 A 17:00; VIERNES DE 8:00 A 16:00 HRS,NO,INTRAMURO,COVID E INFLUENZA,SI,
06-06-2024,LOS LAGOS,S.S. DEL RELONCAVÍ,MAULLIN,24-325,CENTRO DE SALUD MAULLIN,21 MAYO 481 MAULLIN,"-4,16E+15","-7,36E+15",LUNES A JUEVES DESDE 8:30-13.00 HRS 14:00 A 16:00 HRS; VIERNES 08:30 A 15:00,NO,INTRAMURO,COVID E INFLUENZA,SI,
06-06-2024,LOS LAGOS,S.S. DEL RELONCAVÍ,PALENA,24-140,HOSPITAL DE PALENA,PUDETO N° 647,,,LUNES A VIERNES DE 8:00-13 HRS Y DE 14:00 - 16:00 HRS,NO,INTRAMURO,COVID E INFLUENZA,SI,
06-06-2024,LOS LAGOS,S.S. DEL RELONCAVÍ,PUERTO MONTT,24-105,HOSPITAL BASE PUERTO MONTT,LOS AROMOS 65,"-41,470,32","-72,917,71",LUNES A JUEVES 9:00 A 12:30 Y DE 14:00 A 16:00 HRS Y VIERNES 9:00 A 12:00,NO,INTRAMURO,COVID E INFLUENZA,SI,
06-06-2024,LOS LAGOS,S.S. DEL RELONCAVÍ,PUERTO MONTT,24-310,CESFAM ANTONIO VARAS,DALCAHUE 392,,,LUNES A JUEVES 09:00 A 12:30/ 14:00 A 16:00 VIERNES 09:00 A 12:30/ 14:00 A 15:00 HRS,NO,INTRAMURO,COVID E INFLUENZA,SI,
05-06-2024,LOS LAGOS,S.S. DEL RELONCAVÍ,PUERTO MONTT,24-305,CESFAM ANGELMÓ,ECUADOR S/N ESQUINA PEREZ ROSALES,-4147306,-7295393,"LUNES A JUEVES 9:00-12:30 Y 14:00 - 16:00 VIERNES 09:00-12:30 Y 14:00 - 15:00 HRS (PUNTO VACUNATORIO ESPONTANEO PRIMER PISO, LUNES A JUEVES DE 09:00 A  16:00 / VIERNES 09:00 A  A 15:00 - CONTINUADO)",NO,INTRAMURO,COVID E INFLUENZA,SI,
05-06-2024,LOS LAGOS,S.S. DEL RELONCAVÍ,PUERTO MONTT,24-315,CESFAM CARMELA CARVAJAL,LOS DEPORTISTAS 1188,-4146816,-7291645,LUNES A JUEVES 09:00-16:00 VIERNES 09:00-15:00HRS. PUNTO DE VACUNACIÓN HORARIO CONTINUADO,NO,INTRAMURO,COVID E INFLUENZA,SI,
05-06-2024,LOS LAGOS,S.S. DEL RELONCAVÍ,PUERTO MONTT,24-385,CESFAM SAN PABLO MIRASOL,BARRANCAS S/N - MIRASOL,"-41,475,105","-72,961,876","LUNES A VIERNES , SEGUN NUMERO DE PACIENTE QUE SOLICITEN VACUNAS. RESCATE EN SALAS DE ESPERA.",NO,INTRAMURO,COVID E INFLUENZA,SI,
06-06-2024,LOS LAGOS,S.S. DEL RELONCAVÍ,PUERTO MONTT,24-381,CESFAM PADRE HURTADO,AV. LA CRUZ CON AV. VICUÑA MACKENNA SN,"-41,474,963","-72,984,636",VACUNATORIO DEL ESTABLECIMIENTO: LUNES A JUEVES 09:00 A  16:00 HRS Y VIERNES 09:00 A A 15:00 HRS. HORARIO CONTINUADO. PUNTO DE VACUNACION: LUNES A VIERNES 09:00 A 12:30 HRS,NO,INTRAMURO,COVID E INFLUENZA,SI,
06-06-2024,LOS LAGOS,S.S. DEL RELONCAVÍ,CALBUCO,24-396,CESFAM CALBUCO,EULOGIO GOYCOLEA 132 (VACUNATORIO),,,MARTES  Y MIERCOLES  DE 8:30 A 12:30 HRS.,NO,INTRAMURO,COVID E INFLUENZA,SI,
06-06-2024,LOS LAGOS,S.S. DEL RELONCAVÍ,PUERTO VARAS,24-335,CESFAM PUERTO VARAS,ANTONIO VARAS 1231,"-41,329,024","-72,969,064","LUNES A  VIERNES DE 8.30 A  20.00 HRS, SÁBADO DE 8.30 A 17.00 HRS",NO,INTRAMURO,COVID E INFLUENZA,SI,
05-06-2024,LOS LAGOS,S.S. DEL RELONCAVÍ,PUERTO MONTT,24-395,CESFAM ALERCE,AV. VIOLETA PARRA 5198,,,LUNES A JUEVES DE 08:30 A 12:30 Y 14:00 A 16:30 HORAS Y VIERNES DE 08:30 A 12:30 Y 14:00 A 15:30 HORAS,SI,INTRAMURO,COVID E INFLUENZA,SI,
05-06-2024,LOS LAGOS,S.S. DEL RELONCAVÍ,PUERTO MONTT,24-320,CESFAM TECHO PARA TODOS,STA INÉS S/N,,,LUNES A JUEVES DE  09:00 A 16:30/ VIERNES 8:30 - 16:00,,INTRAMURO,COVID E INFLUENZA,SI,
05-06-2024,LOS LAGOS,S.S. DEL RELONCAVÍ,PUERTO MONTT,24-404,POSTA LENCA,LENCA,,,SEGUN  RONDA MEDICA,NO,RONDA RURAL,BIVALENTE E INFLUENZA,SI,
05-06-2024,LOS LAGOS,S.S. DEL RELONCAVÍ,PUERTO MONTT,24-405,POSTA LAS QUEMAS,LAS QUEMAS,,,LUNES A JUEVES DE  09:00 A 16:00/ VIERNES 9:00 - 15:00,NO,RONDA RURAL,BIVALENTE E INFLUENZA,SI,
05-06-2024,LOS LAGOS,S.S. DEL RELONCAVÍ,PUERTO MONTT,24-410,POSTA PANITAO,PANITAO,,,LUNES A JUEVES DE  09:00 A 16:00/ VIERNES 9:00 - 15:00,NO,RONDA RURAL,BIVALENTE E INFLUENZA,SI,
05-06-2024,LOS LAGOS,S.S. DEL RELONCAVÍ,PUERTO MONTT,24-715,POSTA CHAMIZA,CHAMIZA,,,LUNES A JUEVES DE  09:00 A 16:00/ VIERNES 9:00 - 15:00,NO,RONDA RURAL,BIVALENTE E INFLUENZA,SI,
06-06-2024,LOS LAGOS,S.S. DEL RELONCAVÍ,LLANQUIHUE,24.37,CESFAM LOS VOLCANES,AV LOS VOLCANES 487,,,,,INTRAMURO,COVID E INFLUENZA,SI,
06-04-2024,LOS LAGOS,S.S. OSORNO,OSORNO,123306.0,VACUNATORIO CESFAM PAMPA ALEGRE,LOS MELIES S/N,-40563781,-73153314,LUNES A JUEVES DE 08:30 A 12:30 Y DE 14:00 A 16:00/ VIERNES DE 08:30 A 12:30 Y DE 14:00 A 16:00 HRS,NO,INTRAMURO,COVID E INFLUENZA,SI,
06-04-2024,LOS LAGOS,S.S. OSORNO,OSORNO,123303.0,VACUNATORIO CESFAM RAHUE ALTO,REAL 2160,-4059162,-731699143745642,LUNES A VIERNES DE 9:00 A 12:30 Y DE 14:00 A 16:00 HRS,NO,INTRAMURO,COVID E INFLUENZA,SI,
06-04-2024,LOS LAGOS,S.S. OSORNO,OSORNO,123310.0,VACUNATORIO CESFAM QUINTO CENTENARIO,SEVILLA 1620,"-405.677.987.291.445,00","-731.703.045.290.829,00",LUNES A VIERNES DE 08:30 A 12:00 Y DE 14:00 A 16:00 HRS,NO,INTRAMURO,COVID E INFLUENZA,SI,
06-04-2024,LOS LAGOS,S.S. OSORNO,OSORNO,123310.0,EMR FORRAHUE,FORRAHUE KM 20,-40529895,"-73.270.481,00",11 DE JUNIO DE 9:00 A 16:00 HRS,NO,EXTRAMURO,COVID E INFLUENZA,SI,
06-04-2024,LOS LAGOS,S.S. OSORNO,OSORNO,123302.0,VACUNATORIO CESFAM OVEJERIA,MARTIN RUIZ DE GAMBOA 602,"-405.851.483.735.196,00","-73.148.974.340.726,00",LUNES A VIERNES DE 09:00 A 12:30 Y DE 14:00 A 16:00 HRS.,NO,INTRAMURO,COVID E INFLUENZA,SI,
06-04-2024,LOS LAGOS,S.S. OSORNO,OSORNO,123300.0,VACUNATORIO CESFAM PEDRO JAUREGUI,VICTORIA 370,"-405.729.251.348.237,00","-731.575.204.020.967,00",LUNES A JUEVES DE 08:30 A 12:00 Y DE 14:00 A 16:00/ VIERNES DE 09:00 A 12:30 Y DE 14:00 A 16:00 HRS.,NO,INTRAMURO,COVID E INFLUENZA,SI,
06-04-2024,LOS LAGOS,S.S. OSORNO,OSORNO,123701.0,CECOSF MANUEL RODRIGUEZ,LA SERENA 1001,-405.820.374,-73.114.193,LUNES A VIERNES DE 09:00 A 12:30 HRS Y 14:00 A 16:00 HRS.,NO,INTRAMURO,COVID E INFLUENZA,SI,
06-04-2024,LOS LAGOS,S.S. OSORNO,PUERTO OCTAY,123103.0,HOSPITAL PUERTO OCTAY,PEDRO MONTT 601,-4097173,-72883103,LUNES A JUEVES DE 08:30 A 16:30 Y VIERNES DE 09:00 A 15:00.,NO,INTRAMURO,COVID E INFLUENZA,SI,
06-04-2024,LOS LAGOS,S.S. OSORNO,PUERTO OCTAY,123427.0,POSTA PELLINADA,POSTA PELLINADA,,,12 DE JUNIO DE 9:30 A 15:30 HRS,NO,EXTRAMURO,COVID E INFLUENZA,SI,
06-04-2024,LOS LAGOS,S.S. OSORNO,PUERTO OCTAY,123422.0,POSTA RUPANCO,RUPANCO S/N,-40880928,-721835186,11 DE JUNIO DE  09:30 A 14:30 HRS,NO,EXTRAMURO,COVID E INFLUENZA,SI,
06-04-2024,LOS LAGOS,S.S. OSORNO,PUERTO OCTAY,123423.0,CECOSF LAS CASCADAS,CASCADAS S/N,-41079917,-72641216,10 AL 14 DE JUNIO DE 9:30 A 14:30 HRS,NO,INTRAMURO,COVID E INFLUENZA,SI,
06-04-2024,LOS LAGOS,S.S. OSORNO,PUERTO OCTAY,,EMR EL PONCHO,EL PONCHO S/N°,,,14 DE JUNIO DE 9:30 A 13:00 HRS,NO,EXTRAMURO,COVID E INFLUENZA,SI,
06-04-2024,LOS LAGOS,S.S. OSORNO,PURRANQUE,123307.0,CESFAM PURRANQUE VACUNATORIO,21 DE MAYO 415,-4091286,-73154702,LUNES A JUEVES DE LAS 9 A 17:30 HRS VIERNES DE 09:00 A 16:30 HRS.,NO,INTRAMURO,COVID E INFLUENZA,SI,
06-04-2024,LOS LAGOS,S.S. OSORNO,PURRANQUE,200455.0,CECOSF BARRIO ESTACION,CRUCERO 501,-409107298,-731752146,LUNES A VIERNES DE 09:00 A 13:00 HRS.,NO,INTRAMURO,COVID E INFLUENZA,SI,
06-04-2024,LOS LAGOS,S.S. OSORNO,PURRANQUE,123411.0,CECOSF CORTE ALTO,"VICUÑA MACKENNA 355, CORTE ALTO","-40.952.688,00",-731.703.812,LUNES A VIERNES DE 09:00 A 13:00 HRS.,NO,INTRAMURO,COVID E INFLUENZA,SI,
06-04-2024,LOS LAGOS,S.S. OSORNO,PUYEHUE,123304.0,CESFAM ENTRELAGOS VACUNATORIO,TOMAS GALVES S/N,-4.068.439,-72.602.644,LUNES A VIERNES DE 08:30 A 13:00/14:00 A 16:30 HRS.,NO,INTRAMURO,COVID E INFLUENZA,SI,
06-04-2024,LOS LAGOS,S.S. OSORNO,RIO NEGRO,123309.0,VACUNATORIO CESFAM PRACTICANTE PABLO ARAYA,AVDA. JULIO BUSCHMANN 84,-40793064,-73215653,LUNES A VIERNES DE 09:30-12:30 PM 14:15-16:00,NO,INTRAMURO,COVID E INFLUENZA,SI,
06-04-2024,LOS LAGOS,S.S. OSORNO,SAN JUAN DE LA COSTA,123311.0,CESFAM BAHIA MANSA,SECTOR BAHIA MANSA,-40.586.695,-73.733.357,LUNES A VIERNES DE 9:00 A 17:00 HRS,NO,INTRAMURO,COVID E INFLUENZA,SI,
06-04-2024,LOS LAGOS,S.S. OSORNO,SAN JUAN DE LA COSTA,123312.0,CESFAM PUAUCHO (VACUNATORIO),CALLE NORTE SUR S/N,-40605091,-73468022,LUNES A JUEVES DE 09:00 A 17:00 (CONTINUADO)/VIERNES DE 08:30 A 16:00 HORAS,NO,INTRAMURO,COVID E INFLUENZA,SI,
06-04-2024,LOS LAGOS,S.S. OSORNO,SAN JUAN DE LA COSTA,123104.0,HOSPITAL FUTA SRUKA LAWENCHE KUNKO MAPU MO,LA MISION S/N,-40487955,-73405041,LUNES A JUEVES DE 8:30 A 16:30 HRS VIERNES DE 8:30 A 15:30 HRS,NO,INTRAMURO,COVID E INFLUENZA,SI,
06-04-2024,LOS LAGOS,S.S. OSORNO,SAN PABLO,123105.0,HOSPITAL PU MULEN QUILACAHUIN,QUILACAHUIN S/N,"-40.367.656,00",-73261997.0,LUNES A JUEVES 09:00 A 12:30 Y 14:15 A 16:00 HRS./ VIERNES DE 9:00 A 12:30 Y 14:15 A 15:00 HRS,NO,INTRAMURO,COVID E INFLUENZA,SI,
28-05-2024,LOS LAGOS,S.S. OSORNO,SAN PABLO,123305.0,VACUNATORIO DE CESFAM SAN PABLO,LOS ALERCES 7,-40406557,"-7.300.791,00","LUNES A VIERNES DE 8:00 A 13:00 HRS, TARDE DE 14:00 A 17:00 HRS.",NO,INTRAMURO,COVID E INFLUENZA,SI,
06-05-2023,AYSEN,S.S. AYSÉN,AYSEN,125402,POSTA DE SALUD RURAL PUERTO AGUIRRE,ISLA DE PUERTO AGUIRRE,"-45,163,433","-73,523,129","DE LUNES A VIERNES, DENTRO DE LOS HORARIOS DE ATENCION, SEGUN OPORTUNIDAD.",NO,INTRAMURO,COVID E INFLUENZA,SI,
06-05-2023,AYSEN,S.S. AYSÉN,AYSEN,125403,POSTA DE SALUD RURAL CALETA ANDRADE,ISLA DE CALETA ANDRADE,"-45,153,348","-73,510,164",SEGUN CALENDARIO SEMANAL RONDAS RURALES PUBLICADO EN HTTP://SALUDAYSEN.REDSALUD.GOB.CL/RONDAS-MEDICAS/,NO,RONDA RURAL,COVID E INFLUENZA,SI,
06-05-2023,AYSEN,S.S. AYSÉN,AYSEN,125418,CECOSF VILLA MANIHUALES,ARTURO PRAT 134,"-45,17","-72,145,869",MARTES 14:00 A 16:30 - MIERCOLES 10:00 A 13:00,NO,INTRAMURO,COVID E INFLUENZA,SI,
06-05-2023,AYSEN,S.S. AYSÉN,AYSEN,125417,CECOSF PUERTO CHACABUCO,"O""HIGGINS PUERTO CHACABUCO 331","-45,461,686","-72,816,539",VIERNES 09:30 A 12:00/ 14:00 - 15:00 HRS,NO,INTRAMURO,COVID E INFLUENZA,SI,
06-05-2023,AYSEN,S.S. AYSÉN,AYSEN,200380,CECOSF RIBERA SUR,LAGO PORTALES ESQUINA CIRCUNVALACIÓN,"-45,41","-72,69",JUEVES  09:30 A 12:00 / 14:30 A 16:00,NO,INTRAMURO,COVID E INFLUENZA,SI,
06-05-2023,AYSEN,S.S. AYSÉN,AYSEN,200380,CENTRO DE SALUD FAMILIAR PUERTO AYSEN,ELEUTERIO RAMIREZ 1035,"-45,40","-72,693,904",LUNES  A JUEVES  09:00 A 12: 30 Y DE 14:00 A 16:15//   VIERNES: 14:00-15:15,NO,INTRAMURO,COVID E INFLUENZA,SI,
06-05-2023,AYSEN,S.S. AYSÉN,CHILE CHICO,125102,HOSPITAL DR. LEOPOLDO ORTEGA R. (CHILE CHICO),LAUTARO 275,"-46,541,656","-71,725,104","LUNES A JUEVES DE 08.30 A 12:30 Y 14,00 A 17:00 HORAS VIERNES 8:30 A 13:00",NO,INTRAMURO,COVID E INFLUENZA,SI,
06-05-2023,AYSEN,S.S. AYSÉN,CHILE CHICO,125410,POSTA DE SALUD RURAL PUERTO GUADAL,PUERTO GUADAL,"-46,844,357","-72,702,121",MARTES A JUEVES DE 09:00 A 12:00 / 14:30 A 16:00 HORAS,NO,INTRAMURO,COVID E INFLUENZA,SI,
06-05-2023,AYSEN,S.S. AYSÉN,CISNES,125104,HOSPITAL DR. JORGE IBAR (CISNES),RAFAEL SOTOMAYOR 869,"-44,726,032","-72,680,784",LUNES A VIERNES 09:30 A 12:45 / 14:30 A 17:00 HORAS.,NO,INTRAMURO,COVID E INFLUENZA,SI,
06-05-2023,AYSEN,S.S. AYSÉN,CISNES,125442,CENTRO DE SALUD FAMILIAR LA JUNTA,DIEGO PORTALES LA JUNTA,"-43,971,246","-72,406,133",MARTES A VIERNES DE 08:00/13:00 A 14:00/17:00 HRS. LUNES SOLO 14.00-17.00HRS.,NO,INTRAMURO,COVID E INFLUENZA,SI,
06-05-2023,AYSEN,S.S. AYSÉN,COCHRANE,125103,HOSPITAL LORD COCHRANE,DR. STEFFENS 730,"-47,255,574","-72,570,726",LUNES A JUEVES; 8.45 A 12:00 TARDE 14.10 A 16.30 HRS // DOMICILIOS DE LUNES A JUEVES 12:00 A 13:00 HRS// VIERNES 08:45 A 15:30 HRS,NO,INTRAMURO,COVID E INFLUENZA,SI,
06-05-2023,AYSEN,S.S. AYSÉN,COYHAIQUE,125300,CESFAM VICTOR DOMINGO SILVA,CALLE DR. ALEJANDRO GUTIÉRREZ 870,,,LUNES A VIERNES: AM 9:30 A 12:30 PM 14:00 A 16:30 VACUNATORIO CESFAM,NO,INTRAMURO,COVID E INFLUENZA,SI,
06-05-2023,AYSEN,S.S. AYSÉN,COYHAIQUE,125301,CESFAM DR. ALEJANDRO G.,BILBAO ESQ. MACKENA,-46,-72,LUNES A VIERNES: AM 9:30 A 12:00 PM 14:00 A 16:00 (SECTOR SALA ESPERA DENTAL),NO,INTRAMURO,COVID E INFLUENZA,SI,
